,Facility Name,Site Address,Last Inspection Date,url,category,Facility Type
22,Clean Slate Laser Studio,2-1009 Talbot St  St Thomas ON N5P 1G1,11/22/2022,location.href = '/Portal/Facility/Details/a28a3cb9-20fb-461e-9451-90545d85090d' ,"Hair, Aesthetics, Tattoo And Body Piercing",
23,CN Nails,49 Main St  Norwich ON N0J 1P0,,location.href = '/Portal/Facility/Details/81a083bc-f7fc-48b8-8bfb-0a4fc530e005' ,"Hair, Aesthetics, Tattoo And Body Piercing",
24,Compass Hair,51093 Ron McNeil Line  Springfield ON N0L 2J0,03/31/2023,location.href = '/Portal/Facility/Details/207378cb-d58a-4d7f-994e-354cd466cd35' ,"Hair, Aesthetics, Tattoo And Body Piercing",
0,Country Comfort Spa & Aesthetics,111 Huron St  Woodstock ON N4S 6Z6,01/26/2023,location.href = '/Portal/Facility/Details/c11d2521-b0b0-40d7-8284-69e97c1cda20' ,"Hair, Aesthetics, Tattoo And Body Piercing",
1,Craving Ink,103 Library Lane  Tillsonburg ON N4G 4W3,11/01/2023,location.href = '/Portal/Facility/Details/25d4f686-174b-4c2d-a2e2-349343f55c7b' ,"Hair, Aesthetics, Tattoo And Body Piercing",
2,Creative Images,783 Dundas St  Woodstock ON N4S 1G1,07/31/2023,location.href = '/Portal/Facility/Details/af6e1b5b-c86d-4ad9-84e1-506a33e66070' ,"Hair, Aesthetics, Tattoo And Body Piercing",
3,Creative Styles,57 Wilson St  Woodstock ON N4S 3N7,10/27/2023,location.href = '/Portal/Facility/Details/d327397b-4b76-4605-933d-5ef07ed81758' ,"Hair, Aesthetics, Tattoo And Body Piercing",
4,Crown & Glory Hair Salon,B2-204 Main St  Port Stanley ON N5L 1C4,03/07/2022,location.href = '/Portal/Facility/Details/eb25a737-e38e-43a4-b2dc-72085fc9a07f' ,"Hair, Aesthetics, Tattoo And Body Piercing",
5,Crown of Jewels Hair Salon,811 Talbot St  St. Thomas ON N5P 1E4,,location.href = '/Portal/Facility/Details/5ea6cee2-f66d-4d70-81f2-11c8e1bfd26d' ,"Hair, Aesthetics, Tattoo And Body Piercing",
6,CryBaby Tattoo Co,434794 ZORRA LINE BEACHVILLE  ON N0J 1A0,10/04/2023,location.href = '/Portal/Facility/Details/4185068b-5346-435f-988d-2253bc69bad1' ,"Hair, Aesthetics, Tattoo And Body Piercing",
7,"Cutting Corner, The",110 Blandford St  Innerkip ON N0J 1M0,,location.href = '/Portal/Facility/Details/db5187db-3fa9-4a7d-877f-7d0107ca600f' ,"Hair, Aesthetics, Tattoo And Body Piercing",
8,"Cutting Edge 2.0, The",537 Mary St  Woodstock ON N4S 4S8,10/19/2023,location.href = '/Portal/Facility/Details/f6658c52-5073-420a-bdc7-b2dd47b43cca' ,"Hair, Aesthetics, Tattoo And Body Piercing",
9,Cynthia Cormier R & T,171 Thames St S  Ingersoll ON N5C 2T6,10/20/2022,location.href = '/Portal/Facility/Details/cc633972-e584-482f-8b2f-28ee3c5d6ee1' ,"Hair, Aesthetics, Tattoo And Body Piercing",
10,Debonair Hair Styling,65 Burtch St  Woodstock ON N4S 3M4,10/24/2023,location.href = '/Portal/Facility/Details/1d8bfc15-5098-40f8-a031-917255082a8f' ,"Hair, Aesthetics, Tattoo And Body Piercing",
11,Deeps Fresh Look and Aesthetics,980 Edinburgh Dr  Woodstock ON N4T 0L4,,location.href = '/Portal/Facility/Details/cd233f15-14be-4eaf-98db-4b8def8b3c8d' ,"Hair, Aesthetics, Tattoo And Body Piercing",
12,Definite Styles,39 Brock St W  Tillsonburg ON N4G 2A3,,location.href = '/Portal/Facility/Details/0a266089-48fd-4cac-9cf7-29abdb4208cf' ,"Hair, Aesthetics, Tattoo And Body Piercing",
13,Destination Salon and Spa,2-1009 Talbot St  St. Thomas ON N5P 1G1,11/22/2022,location.href = '/Portal/Facility/Details/0f6d9011-025d-41ae-87a5-f9e5215eb356' ,"Hair, Aesthetics, Tattoo And Body Piercing",
14,Details Garden Spa,77 Light St  Woodstock ON N4S 6G9,02/02/2023,location.href = '/Portal/Facility/Details/c08f792c-f6e7-419c-bbd1-d053fcc0ccf1' ,"Hair, Aesthetics, Tattoo And Body Piercing",
15,Dianne Woodhouse,245698 Milldale Rd  Otterville ON N0J 1R0,,location.href = '/Portal/Facility/Details/0ecf51c3-3fe6-44ba-94fb-351064d2b410' ,"Hair, Aesthetics, Tattoo And Body Piercing",
16,Divas and Dudes Hair Centre,18 John St S  Aylmer ON N5H 2C2,11/19/2021,location.href = '/Portal/Facility/Details/ca237bf0-94f8-4c44-8a67-6be2e1a72558' ,"Hair, Aesthetics, Tattoo And Body Piercing",
17,Dixon Studios,470 Lampman Pl  Woodstock ON N4S 8L6,02/14/2023,location.href = '/Portal/Facility/Details/e7ac40eb-cca9-4a00-9157-a490f23ef243' ,"Hair, Aesthetics, Tattoo And Body Piercing",
18,DJ's Designs,635 Princess St  Woodstock ON N4S 4H6,,location.href = '/Portal/Facility/Details/635e13f6-56aa-441d-b4e5-efeb0d7caf89' ,"Hair, Aesthetics, Tattoo And Body Piercing",
19,Donna's DnA Hair Studio,545132 Pattullo Ave  Woodstock ON N4S 7W3,01/30/2023,location.href = '/Portal/Facility/Details/d37e9ea5-9a4a-42fc-94a5-e141d7d46a50' ,"Hair, Aesthetics, Tattoo And Body Piercing",
20,Dotsy The Clown,111 Ross Street  St. Thomas Ontario N5R 3X8,07/27/2023,location.href = '/Portal/Facility/Details/fbe3dc64-1b81-410c-84f6-c6c1d702ac7d' ,"Hair, Aesthetics, Tattoo And Body Piercing",
21,Dragonfly Salon & Spa (Lower Level),114 Centre St  St. Thomas ON N5R 2Z9,10/03/2023,location.href = '/Portal/Facility/Details/f5743220-ebeb-4977-bd0c-ffe0f8f48a41' ,"Hair, Aesthetics, Tattoo And Body Piercing",
22,Dragonfly Salon & Spa (Upper Level),114 Centre St  St. Thomas ON N5R 2Z9,,location.href = '/Portal/Facility/Details/55cc6880-bad2-46e1-8a0f-386b28ad387a' ,"Hair, Aesthetics, Tattoo And Body Piercing",
23,DSP Brows & Beauty,13-44 Main St  Innerkip ON N0J 1M0,10/31/2023,location.href = '/Portal/Facility/Details/3c1f6cc4-c5a7-42d6-bd88-c7a8952697f7' ,"Hair, Aesthetics, Tattoo And Body Piercing",
24,Dutton Hair Company,162 Currie Rd  Dutton ON N0L 1J0,12/06/2022,location.href = '/Portal/Facility/Details/e3efc469-6595-4270-9bd3-8b05322bdf16' ,"Hair, Aesthetics, Tattoo And Body Piercing",
0,Electric Pineapple Tattoo,2-1009 Talbot St  St. Thomas ON N5P 1G1,11/22/2022,location.href = '/Portal/Facility/Details/6ccd1914-6425-48f8-8b8c-54bf0a4996be' ,"Hair, Aesthetics, Tattoo And Body Piercing",
1,Eleganz Hairstyling,601 Dundas St  Woodstock ON N4S 1C9,10/27/2023,location.href = '/Portal/Facility/Details/e4376489-fd41-4a8a-aff0-bceab48a15b8' ,"Hair, Aesthetics, Tattoo And Body Piercing",
2,Elgin Manor - Hair Salon,39262 Fingal Line  St. Thomas ON N5P 3S5,,location.href = '/Portal/Facility/Details/773fb6f1-1d4e-4bb0-a44c-f21f691c0232' ,"Hair, Aesthetics, Tattoo And Body Piercing",
3,Elmhurst Inn & Country Spa,415 Harris St  Ingersoll ON N5C 3J8,08/23/2023,location.href = '/Portal/Facility/Details/70666be1-94e5-4638-a88c-0c80e9aecd82' ,"Hair, Aesthetics, Tattoo And Body Piercing",
4,En Pointe Beauty Bar,806748 Oxford Rd 29  Drumbo ON N0J 1G0,,location.href = '/Portal/Facility/Details/c42b9cb1-d4a1-46b1-b1d7-90f57ef40c6c' ,"Hair, Aesthetics, Tattoo And Body Piercing",
5,Envy Beauty Room,676 Halifax Rd  Woodstock ON N4T 0E9,03/10/2023,location.href = '/Portal/Facility/Details/34c28f42-9502-4a1f-94a2-6d0ea9ee0989' ,"Hair, Aesthetics, Tattoo And Body Piercing",
6,Escapes Salon and Spa,122 Broadway St.  Tillsonburg ON N4G 3P8,05/29/2023,location.href = '/Portal/Facility/Details/f648a51d-80aa-4a7b-9fea-14e2a2451f79' ,"Hair, Aesthetics, Tattoo And Body Piercing",
7,Esthetics by Kasia,227 Graham St  West Lorne ON N0L 2P0,10/10/2023,location.href = '/Portal/Facility/Details/2329d8c5-25f3-4eaf-b270-3e9a4940b4da' ,"Hair, Aesthetics, Tattoo And Body Piercing",
8,Esthetics By Melinda,27 Ridge Blvd  Tillsonburg ON N4G 2S6,01/12/2023,location.href = '/Portal/Facility/Details/4169373a-f148-494b-8f02-c1ccf5b03e10' ,"Hair, Aesthetics, Tattoo And Body Piercing",
9,Eternity Beauty Spa,222 Peach Tree Blvd  St. Thomas ON N5R 6M3,,location.href = '/Portal/Facility/Details/bc834f5f-334b-42b0-a29d-53ece3d764ff' ,"Hair, Aesthetics, Tattoo And Body Piercing",
10,Ever Gold Skin Care,924 Downing Dr  Woodstock ON N4T 0K4,10/20/2023,location.href = '/Portal/Facility/Details/33f44aad-d898-4572-b85d-b9ab1ccf326b' ,"Hair, Aesthetics, Tattoo And Body Piercing",
11,Extendicare - Hair Salon,4551 East Rd  Port Stanley ON N5L 1J6,,location.href = '/Portal/Facility/Details/e993fa85-87b2-4072-85ba-910de0274d24' ,"Hair, Aesthetics, Tattoo And Body Piercing",
12,Faceplant,14116 Belmont Rd  Belmont ON N0L 1B0,10/06/2022,location.href = '/Portal/Facility/Details/feb476f1-e519-489c-89b4-7be214995b34' ,"Hair, Aesthetics, Tattoo And Body Piercing",
13,Faithful Beauty Co.,B103-514 Princess St  Woodstock ON N4S 4G9,04/24/2023,location.href = '/Portal/Facility/Details/2d93627b-3bb1-4038-a66e-6fb9931ebe1a' ,"Hair, Aesthetics, Tattoo And Body Piercing",
14,Family First Piercing,529 Talbot St  St. Thomas ON N5P 1C3,,location.href = '/Portal/Facility/Details/7869cb66-5955-4706-9bc0-27ca2751df43' ,"Hair, Aesthetics, Tattoo And Body Piercing",
15,Family First Tattoos,77 Vanier Place  St. Thomas ON N5R 5S4,,location.href = '/Portal/Facility/Details/1184aa0d-988c-441f-8a7c-75836b11b9d4' ,"Hair, Aesthetics, Tattoo And Body Piercing",
16,Famous Nails,102 Tillson Ave  Tillsonburg ON N4G 3A1,,location.href = '/Portal/Facility/Details/fabf7f73-2ca9-4928-a956-64eedc107c5d' ,"Hair, Aesthetics, Tattoo And Body Piercing",
17,Fancy Nails and Spas,69 Talbot St W  Aylmer ON N5H 1J6,11/07/2022,location.href = '/Portal/Facility/Details/762ebedc-7184-472c-a7c0-9683080cdae1' ,"Hair, Aesthetics, Tattoo And Body Piercing",
18,Fash-Airess Hairstyling,137 Dundas St  Thamesford ON N0M 2M0,06/01/2022,location.href = '/Portal/Facility/Details/d5962a4c-ce67-4a5a-91d1-fc68b334321c' ,"Hair, Aesthetics, Tattoo And Body Piercing",
19,Fio Inc. Hair Studio,B-237 Graham Road  West Lorne ON N0L 2P0,10/04/2023,location.href = '/Portal/Facility/Details/c66347c8-8260-4826-bf59-060dbbcda667' ,"Hair, Aesthetics, Tattoo And Body Piercing",
20,First Choice Hair Cutters,120 Thames St N  Ingersoll ON N5C 3C9,09/14/2022,location.href = '/Portal/Facility/Details/5300a426-054e-4482-85ff-8efc663b9e48' ,"Hair, Aesthetics, Tattoo And Body Piercing",
21,First Choice Haircutters,51 Simcoe St  Tillsonburg ON N4G 2H6,01/09/2023,location.href = '/Portal/Facility/Details/865d010d-783b-4e3c-b30d-6063206c0f07' ,"Hair, Aesthetics, Tattoo And Body Piercing",
22,First Choice Haircutters,994 Dundas St  Woodstock ON N4S 1H3,08/04/2023,location.href = '/Portal/Facility/Details/7c7daa21-2b36-4664-90a8-6161d2403a2d' ,"Hair, Aesthetics, Tattoo And Body Piercing",
23,First Choice Haircutters,1063 Talbot St  St. Thomas ON N5P 1G4,07/06/2023,location.href = '/Portal/Facility/Details/c53d2252-b512-40c2-8b39-340c48610aad' ,"Hair, Aesthetics, Tattoo And Body Piercing",
24,First Choice Haircutters,481 Norwich Ave  Woodstock ON N4V 1E6,09/27/2022,location.href = '/Portal/Facility/Details/1e604e0d-5ba9-455d-a247-ec29bc465ec0' ,"Hair, Aesthetics, Tattoo And Body Piercing",
0,First Impressions,3-300 Talbot St W  Aylmer ON N5H 1K2,,location.href = '/Portal/Facility/Details/d67249e3-34fd-457a-985b-f58c5c7bc827' ,"Hair, Aesthetics, Tattoo And Body Piercing",
1,First Impressions,164 Oxford St  Ingersoll ON N5C 2V7,,location.href = '/Portal/Facility/Details/bd5b79d7-a83c-4968-be9a-069b732cb15e' ,"Hair, Aesthetics, Tattoo And Body Piercing",
2,First Impressions,21-175 Ingersoll St N  Ingersoll ON N5C 0B9,08/15/2022,location.href = '/Portal/Facility/Details/e6e4a8f6-59dc-4ce7-90c7-8bd3cc4c75c4' ,"Hair, Aesthetics, Tattoo And Body Piercing",
3,Forever Blossoms Lashes,279 Anne Street  West Lorne Ontario N0L 2P0,09/08/2023,location.href = '/Portal/Facility/Details/70581fb4-d914-4782-ab7e-12f921c80b74' ,"Hair, Aesthetics, Tattoo And Body Piercing",
4,Forever Nail Care & Spa,200 Broadway St.  Tillsonburg ON N4G 5A7,01/12/2023,location.href = '/Portal/Facility/Details/2f93349a-1e9e-4976-a257-54b444e234d4' ,"Hair, Aesthetics, Tattoo And Body Piercing",
5,Frances St Salon,679 Frances St  Woodstock ON N4S 2A2,02/10/2023,location.href = '/Portal/Facility/Details/87cb534a-9a7f-4965-9249-2bc95c64907d' ,"Hair, Aesthetics, Tattoo And Body Piercing",
6,Frenz Hair Studio,14 Bay St  Woodstock ON,,location.href = '/Portal/Facility/Details/7df7f5d8-2a72-4980-9dd6-634330c0029c' ,"Hair, Aesthetics, Tattoo And Body Piercing",
7,Friendly City Tattoo,1 Light  St Woodstock ON N4S 6G7,04/26/2022,location.href = '/Portal/Facility/Details/149ebf12-1bc3-4671-87ad-371daba692b1' ,"Hair, Aesthetics, Tattoo And Body Piercing",
8,Friendly Nails & Spa,3B-925 Dundas St  Woodstock ON N4S 8V3,10/31/2023,location.href = '/Portal/Facility/Details/5bb30166-fb1a-49a7-b317-964aee9bb53a' ,"Hair, Aesthetics, Tattoo And Body Piercing",
9,Gardenia Salon & Spa at Oxford Gardens,423 Devonshire Avenue Woodstock ON N4S 0B2 Canada,,location.href = '/Portal/Facility/Details/b596e851-1bea-4459-8102-d5bcd1dbdb46' ,"Hair, Aesthetics, Tattoo And Body Piercing",
10,Gardens of Ingersoll - Hair,423 Thames St S  Ingersoll ON N5C 3J8,,location.href = '/Portal/Facility/Details/698799d8-53df-41a8-8699-7e4dd55c1a29' ,"Hair, Aesthetics, Tattoo And Body Piercing",
11,GC Tattoos,587 Dundas St  Woodstock ON N4S 1C9,11/01/2023,location.href = '/Portal/Facility/Details/28a87158-ef17-454e-8323-2f2ce25ee180' ,"Hair, Aesthetics, Tattoo And Body Piercing",
12,Glam & Glow Medi-Spa & Beauty Lounge,1060 Alberni Rd  Woodstock ON N4T 0E8,07/29/2022,location.href = '/Portal/Facility/Details/65879dae-e1dd-4e07-b4e6-f946ff8052bc' ,"Hair, Aesthetics, Tattoo And Body Piercing",
13,Glaze & Shine Nails,15 Ortona St  Woosdtock ON N4T 1N7,07/31/2023,location.href = '/Portal/Facility/Details/f321f4af-5958-44f0-9840-4b9cf59fa6b0' ,"Hair, Aesthetics, Tattoo And Body Piercing",
14,Glitter & Grease Salon/Barber Shop,215 Orchard  Rd Woodstock ON N4S 7N5,07/31/2023,location.href = '/Portal/Facility/Details/a0fe4761-bbae-43c1-992c-9426cdfb19a7' ,"Hair, Aesthetics, Tattoo And Body Piercing",
15,Glow Me Now Aesthetic Lounge Inc,1199 Alberni Rd  Woodstock ON N4T 0H9,02/22/2023,location.href = '/Portal/Facility/Details/eebfc80d-7e6e-4866-b939-38dadd3a8009' ,"Hair, Aesthetics, Tattoo And Body Piercing",
16,Golden Clover Tattoo Co.,435 Talbot St  St Thomas ON N5P 1C1,07/06/2023,location.href = '/Portal/Facility/Details/904337af-abfd-472a-bbff-385265cbad7a' ,"Hair, Aesthetics, Tattoo And Body Piercing",
17,Good Vybez,403 Dundas St  Woodstock ON N4S 1B8,,location.href = '/Portal/Facility/Details/c1d18418-ac4c-4e25-b198-47032bd7db44' ,"Hair, Aesthetics, Tattoo And Body Piercing",
18,Gracefull Aesthetics,708 Normandy Dr  Woodstock ON N4T 0C5,11/01/2023,location.href = '/Portal/Facility/Details/1b18ad75-c317-44cf-a9f7-9a5fd07f626c' ,"Hair, Aesthetics, Tattoo And Body Piercing",
19,Granny's Tats,113 Wonham St N  Ingersoll ON N5C 3G8,,location.href = '/Portal/Facility/Details/a858a1d7-5952-44f6-a2bf-a457cd2dbca3' ,"Hair, Aesthetics, Tattoo And Body Piercing",
20,Greenlight Studio,392-390 Dundas St  Woodstock ON N4S 3B4,05/29/2023,location.href = '/Portal/Facility/Details/29a3bbdd-a977-4387-9fa9-179a5edf6d9a' ,"Hair, Aesthetics, Tattoo And Body Piercing",
21,Grin and Bear It Ink,73 Brock St  Woodstock ON N4S 3B7,09/06/2023,location.href = '/Portal/Facility/Details/25672e32-f427-407a-b7eb-62bad0889eb6' ,"Hair, Aesthetics, Tattoo And Body Piercing",
22,Gwen's Electrolysis,146 Kingfisher Ave  Woodstock ON N4T 1T7,10/17/2022,location.href = '/Portal/Facility/Details/7ad707a1-5557-4047-a599-a975ccf7105b' ,"Hair, Aesthetics, Tattoo And Body Piercing",
23,Hailo Beauty Lounge,336 Talbot Street E  Aylmer ON N5H 1J3,,location.href = '/Portal/Facility/Details/aec6a734-c446-48af-80de-fdc5ffd348d6' ,"Hair, Aesthetics, Tattoo And Body Piercing",
24,Hair,115 Main St W  Norwich ON N0J 1P0,01/17/2023,location.href = '/Portal/Facility/Details/5cb7170f-8717-4b25-8f13-9a45bdbf2312' ,"Hair, Aesthetics, Tattoo And Body Piercing",
0,Hair and Beauty by Natty,1025 Upper Thames Drive  Woodstock ON N4T 0H4,,location.href = '/Portal/Facility/Details/5fb90033-838e-43e3-8ec3-f87b439b836d' ,"Hair, Aesthetics, Tattoo And Body Piercing",
1,Hair and Things Beauty Clinic,7414 Dennis Rd  Vienna ON N0J 1Z0,01/05/2023,location.href = '/Portal/Facility/Details/1ac7d166-2e6e-4503-983a-a853bca02829' ,"Hair, Aesthetics, Tattoo And Body Piercing",
2,Hair by Julie,69 Talbot St W  Aylmer ON N5H 1J6,,location.href = '/Portal/Facility/Details/278f972f-0b1c-4f39-bc8e-ccf0272f3c59' ,"Hair, Aesthetics, Tattoo And Body Piercing",
3,Hair by Rachael,71 John St E  Bright ON N0J 1B0,04/04/2023,location.href = '/Portal/Facility/Details/52b5df08-236b-40e9-963e-5515c7d470f3' ,"Hair, Aesthetics, Tattoo And Body Piercing",
4,Hair by Rachel,71 John Street East  Bright Ontario N0J 1B0,,location.href = '/Portal/Facility/Details/71f590bc-db2a-417e-b985-f56a8d969214' ,"Hair, Aesthetics, Tattoo And Body Piercing",
5,Hair by Tansy,26 Main St W  Norwich ON N0J 1P0,02/28/2023,location.href = '/Portal/Facility/Details/614186b0-bed4-4f27-8c84-b26a36d77ab0' ,"Hair, Aesthetics, Tattoo And Body Piercing",
6,Hair Care Anywhere,Lower 6-300 Talbot St  St. Thomas ON N5P 4E2,,location.href = '/Portal/Facility/Details/ae6a7a21-757d-4f93-9b59-45d47777f41e' ,"Hair, Aesthetics, Tattoo And Body Piercing",
7,Hair Cellar,80 Ross St  St. Thomas ON N5R 3X7,,location.href = '/Portal/Facility/Details/d7c7d4d8-3de7-47ee-a165-0b00652df0b5' ,"Hair, Aesthetics, Tattoo And Body Piercing",
8,Hair Fashions By Lynne,82 Stover St  Norwich ON N0J 1P0,02/07/2023,location.href = '/Portal/Facility/Details/fd749b8a-417e-4600-99ac-02d3e02fb91b' ,"Hair, Aesthetics, Tattoo And Body Piercing",
9,"Hair House, The",162 William St  Port Stanley ON N5L 1E4,,location.href = '/Portal/Facility/Details/a2fea13c-399c-4e3f-8c11-fdf4b1c7054b' ,"Hair, Aesthetics, Tattoo And Body Piercing",
10,Hair Ideas,469 Talbot St  St. Thomas ON N5P 1C1,10/23/2023,location.href = '/Portal/Facility/Details/9dcb5c63-2901-4465-942d-95119fdbd151' ,"Hair, Aesthetics, Tattoo And Body Piercing",
11,Hair It Is,21 Kara Lane  Tillsonburg ON N4G 5M3,01/10/2023,location.href = '/Portal/Facility/Details/04a1ecb2-01b7-4cb6-a6bd-ca6175681590' ,"Hair, Aesthetics, Tattoo And Body Piercing",
12,Hair Lounge Salon,17 Garland Court  Ingersoll ON N5C 3X2,03/13/2023,location.href = '/Portal/Facility/Details/08044dbc-cf53-4888-b1b9-7b1e5ca4bbb9' ,"Hair, Aesthetics, Tattoo And Body Piercing",
13,Hair on the Harbour,235 Colborne St  Port Stanley ON N5L 1B9,09/15/2022,location.href = '/Portal/Facility/Details/9e45fe07-f4d2-4d3d-a458-e2c94f5d5d30' ,"Hair, Aesthetics, Tattoo And Body Piercing",
14,Hair Trends,12 Hope St W  Tavistock ON N0B 2R0,10/19/2023,location.href = '/Portal/Facility/Details/e815578e-f93f-4436-890c-7d1ceab88504' ,"Hair, Aesthetics, Tattoo And Body Piercing",
15,"Hair, Body & Soul Cidesco Day Spa",757 Talbot St  St. Thomas ON N5P 1E3,10/23/2023,location.href = '/Portal/Facility/Details/235c60df-63f2-479a-a6cf-497fe740e1c3' ,"Hair, Aesthetics, Tattoo And Body Piercing",
16,Hairmasters,7B-385 Springbank Ave  Woodstock ON N4T 1R3,,location.href = '/Portal/Facility/Details/f194c91c-e45e-45bf-8d6c-d78baaa92fee' ,"Hair, Aesthetics, Tattoo And Body Piercing",
17,Hairpower Unisex,565 Dundas St  Woodstock ON N4S 1C6,,location.href = '/Portal/Facility/Details/c0352a52-d651-4ceb-a805-3b62194ee7d6' ,"Hair, Aesthetics, Tattoo And Body Piercing",
18,Harry B's,26 Peers Pl  Woodstock ON N4S 8G8,12/19/2022,location.href = '/Portal/Facility/Details/1fe5cd0a-484f-4141-9ce5-28a227e8fe36' ,"Hair, Aesthetics, Tattoo And Body Piercing",
19,Harvest Retirement Community,15 Harvest Ave  Tillsonburg ON N4G 0E2,,location.href = '/Portal/Facility/Details/45cf484e-ac10-4d97-bd54-9bf4fca79dd1' ,"Hair, Aesthetics, Tattoo And Body Piercing",
20,Haven Salon & Spa,15 Ridout St E  Tillsonburg ON N4G 2C6,01/10/2023,location.href = '/Portal/Facility/Details/2db4ef96-cf76-4a20-879f-41150dabb21d' ,"Hair, Aesthetics, Tattoo And Body Piercing",
21,Heart Girl Holistic Therapies,188 Mitchell St  Port Stanley ON N5L 1H1,,location.href = '/Portal/Facility/Details/22162241-ebb5-4f50-8e09-31a62ab07abb' ,"Hair, Aesthetics, Tattoo And Body Piercing",
22,Heather's Hair Shop,808 Lancaster St  Woodstock ON N4S 5N5,,location.href = '/Portal/Facility/Details/c1e3aff6-3318-40d0-9b18-bab32a8ca35b' ,"Hair, Aesthetics, Tattoo And Body Piercing",
23,Hi Way Hairstyling,595486 Hwy 59  Woodstock ON N4S 7W1,10/30/2023,location.href = '/Portal/Facility/Details/c521664f-934b-4de2-abcd-01ba7ff94038' ,"Hair, Aesthetics, Tattoo And Body Piercing",
24,Hope Sister Wellness,3-17 King St  Aylmer ON N5H 1Z9,,location.href = '/Portal/Facility/Details/a7a2f139-2bcd-45ab-a42b-25efd50e9531' ,"Hair, Aesthetics, Tattoo And Body Piercing",
0,Horizon Hair Studio,40002 Shady Lane Cres  St Thomas ON N5P 3T2,04/03/2023,location.href = '/Portal/Facility/Details/2ba20ec1-6ffe-487b-93c9-d210c7ac01af' ,"Hair, Aesthetics, Tattoo And Body Piercing",
1,Hue Salon,20 Brock Street West  Tillsonburg ON N4G 2A2,,location.href = '/Portal/Facility/Details/4574a469-2f47-4cea-8348-d2a7a474d35f' ,"Hair, Aesthetics, Tattoo And Body Piercing",
2,Hush Beauty Bar,787-B Dundas St.  Woodstock ON N4S 1G1,08/02/2023,location.href = '/Portal/Facility/Details/904e615e-7eaa-4805-9247-0e8913b4664c' ,"Hair, Aesthetics, Tattoo And Body Piercing",
3,Hush Hair Boutique,399 Talbot Street  St. Thomas ON N5P 1B7,08/28/2023,location.href = '/Portal/Facility/Details/0357f191-91a2-4805-ac7d-ed4d635d45e7' ,"Hair, Aesthetics, Tattoo And Body Piercing",
4,Image Studio Hair,28 London St  Tillsonburg ON N4G 2L3,01/13/2023,location.href = '/Portal/Facility/Details/8cec34e1-e153-4abb-9ff7-7ddc91d423c2' ,"Hair, Aesthetics, Tattoo And Body Piercing",
5,Images by Gloria,7068 Hacienda Rd  Aylmer ON N5H 2R5,,location.href = '/Portal/Facility/Details/3e6ecf4c-7c56-484a-81eb-5a7df03e3009' ,"Hair, Aesthetics, Tattoo And Body Piercing",
